graph,query,scenario,run,runtime_ms
artificial_trees_ultratall_100_prepost,01_all_descendants,q01_q02,3,1.404
artificial_trees_ultratall_100_prepost,01_all_descendants,q01_q02,4,1.546
artificial_trees_ultratall_100_prepost,01_all_descendants,q01_q02,5,1.320
artificial_trees_ultratall_100_baseline,01_all_descendants,q03,1,9.054
artificial_trees_ultratall_100_baseline,01_all_descendants,q03,2,9.312
artificial_trees_ultratall_100_baseline,01_all_descendants,q03,3,9.298
artificial_trees_ultratall_100_baseline,01_all_descendants,q03,4,9.269
artificial_trees_ultratall_100_baseline,01_all_descendants,q03,5,9.367
artificial_trees_ultratall_100_dewey,01_all_descendants,q03,1,1.312
artificial_trees_ultratall_100_dewey,01_all_descendants,q03,2,1.453
artificial_trees_ultratall_100_dewey,01_all_descendants,q03,3,1.423
artificial_trees_ultratall_100_dewey,01_all_descendants,q03,4,1.403
artificial_trees_ultratall_100_dewey,01_all_descendants,q03,5,1.435
artificial_trees_ultratall_100_prepost,01_all_descendants,q03,1,1.259
artificial_trees_ultratall_100_prepost,01_all_descendants,q03,2,1.435
artificial_trees_ultratall_100_prepost,01_all_descendants,q03,3,1.416
artificial_trees_ultratall_100_prepost,01_all_descendants,q03,4,1.488
artificial_trees_ultratall_100_prepost,01_all_descendants,q03,5,1.398
artificial_trees_ultratall_100_baseline,01_all_descendants,q04,1,8.754
artificial_trees_ultratall_100_baseline,01_all_descendants,q04,2,9.572
artificial_trees_ultratall_100_baseline,01_all_descendants,q04,3,9.302
artificial_trees_ultratall_100_baseline,01_all_descendants,q04,4,9.425
artificial_trees_ultratall_100_baseline,01_all_descendants,q04,5,9.110
artificial_trees_ultratall_100_dewey,01_all_descendants,q04,1,1.304
artificial_trees_ultratall_100_dewey,01_all_descendants,q04,2,1.440
artificial_trees_ultratall_100_dewey,01_all_descendants,q04,3,1.410
artificial_trees_ultratall_100_dewey,01_all_descendants,q04,4,1.426
artificial_trees_ultratall_100_dewey,01_all_descendants,q04,5,1.425
artificial_trees_ultratall_100_prepost,01_all_descendants,q04,1,1.281
artificial_trees_ultratall_100_prepost,01_all_descendants,q04,2,1.451
artificial_trees_ultratall_100_prepost,01_all_descendants,q04,3,1.454
artificial_trees_ultratall_100_prepost,01_all_descendants,q04,4,1.399
artificial_trees_ultratall_100_prepost,01_all_descendants,q04,5,1.480
artificial_trees_ultratall_1000_baseline,01_all_descendants,q01_q02,1,1105.201
artificial_trees_ultratall_1000_baseline,01_all_descendants,q01_q02,2,1108.196
artificial_trees_ultratall_1000_baseline,01_all_descendants,q01_q02,3,1105.790
artificial_trees_ultratall_1000_baseline,01_all_descendants,q01_q02,4,1107.897
artificial_trees_ultratall_1000_baseline,01_all_descendants,q01_q02,5,1110.263
artificial_trees_ultratall_1000_dewey,01_all_descendants,q01_q02,1,3.192
