graph,query,scenario,run,runtime_ms
artificial_forests_40_dewey,02_all_children,q05,1,48.282
artificial_forests_40_dewey,02_all_children,q05,2,1.585
artificial_forests_40_dewey,02_all_children,q05,3,1.425
artificial_forests_40_dewey,02_all_children,q05,4,1.762
artificial_forests_40_dewey,02_all_children,q05,5,1.374
artificial_forests_40_prepost,02_all_children,q05,1,39.568
artificial_forests_40_prepost,02_all_children,q05,2,1.603
artificial_forests_40_prepost,02_all_children,q05,3,1.377
artificial_forests_40_prepost,02_all_children,q05,4,1.350
artificial_forests_40_prepost,02_all_children,q05,5,1.725
artificial_forests_40_baseline,02_all_children,q06,1,6.548
artificial_forests_40_baseline,02_all_children,q06,2,1.207
artificial_forests_40_baseline,02_all_children,q06,3,0.997
artificial_forests_40_baseline,02_all_children,q06,4,1.263
artificial_forests_40_baseline,02_all_children,q06,5,1.085
artificial_forests_40_dewey,02_all_children,q06,1,8.874
artificial_forests_40_dewey,02_all_children,q06,2,1.116
artificial_forests_40_dewey,02_all_children,q06,3,1.084
artificial_forests_40_dewey,02_all_children,q06,4,1.038
artificial_forests_40_dewey,02_all_children,q06,5,1.046
artificial_forests_40_prepost,02_all_children,q06,1,7.791
artificial_forests_40_prepost,02_all_children,q06,2,1.119
artificial_forests_40_prepost,02_all_children,q06,3,1.073
artificial_forests_40_prepost,02_all_children,q06,4,1.052
artificial_forests_40_prepost,02_all_children,q06,5,1.065
artificial_forests_1000_baseline,02_all_children,q05,1,58.957
artificial_forests_1000_baseline,02_all_children,q05,2,1.924
artificial_forests_1000_baseline,02_all_children,q05,3,1.646
artificial_forests_1000_baseline,02_all_children,q05,4,1.991
artificial_forests_1000_baseline,02_all_children,q05,5,1.730
artificial_forests_1000_dewey,02_all_children,q05,1,66.053
artificial_forests_1000_dewey,02_all_children,q05,2,1.935
artificial_forests_1000_dewey,02_all_children,q05,3,1.688
artificial_forests_1000_dewey,02_all_children,q05,4,1.700
artificial_forests_1000_dewey,02_all_children,q05,5,2.047
artificial_forests_1000_prepost,02_all_children,q05,1,50.641
artificial_forests_1000_prepost,02_all_children,q05,2,1.893
artificial_forests_1000_prepost,02_all_children,q05,3,1.632
artificial_forests_1000_prepost,02_all_children,q05,4,1.641
artificial_forests_1000_prepost,02_all_children,q05,5,1.552
artificial_forests_1000_baseline,02_all_children,q06,1,6.542
artificial_forests_1000_baseline,02_all_children,q06,2,1.154
artificial_forests_1000_baseline,02_all_children,q06,3,1.079
artificial_forests_1000_baseline,02_all_children,q06,4,1.067
artificial_forests_1000_baseline,02_all_children,q06,5,1.031
artificial_forests_1000_dewey,02_all_children,q06,1,9.096
artificial_forests_1000_dewey,02_all_children,q06,2,1.145
artificial_forests_1000_dewey,02_all_children,q06,3,1.077
artificial_forests_1000_dewey,02_all_children,q06,4,1.110
artificial_forests_1000_dewey,02_all_children,q06,5,1.101
artificial_forests_1000_prepost,02_all_children,q06,1,7.943
artificial_forests_1000_prepost,02_all_children,q06,2,1.129
artificial_forests_1000_prepost,02_all_children,q06,3,1.098
artificial_forests_1000_prepost,02_all_children,q06,4,1.117
artificial_forests_1000_prepost,02_all_children,q06,5,1.177
artificial_trees_truebase_10_baseline,02_all_children,q05,1,26.760
artificial_trees_truebase_10_baseline,02_all_children,q05,2,1.574
artificial_trees_truebase_10_baseline,02_all_children,q05,3,1.838
artificial_trees_truebase_10_baseline,02_all_children,q05,4,1.432
artificial_trees_truebase_10_baseline,02_all_children,q05,5,1.434
artificial_trees_truebase_10_dewey,02_all_children,q05,1,35.818
artificial_trees_truebase_10_dewey,02_all_children,q05,2,1.684
artificial_trees_truebase_10_dewey,02_all_children,q05,3,1.526
artificial_trees_truebase_10_dewey,02_all_children,q05,4,1.856
artificial_trees_truebase_10_dewey,02_all_children,q05,5,1.511
artificial_trees_truebase_10_prepost,02_all_children,q05,1,32.726
artificial_trees_truebase_10_prepost,02_all_children,q05,2,1.669
artificial_trees_truebase_10_prepost,02_all_children,q05,3,1.636
artificial_trees_truebase_10_prepost,02_all_children,q05,4,1.534
artificial_trees_truebase_10_prepost,02_all_children,q05,5,2.042
artificial_trees_truebase_10_baseline,02_all_children,q06,1,6.372
artificial_trees_truebase_10_baseline,02_all_children,q06,2,1.320
artificial_trees_truebase_10_baseline,02_all_children,q06,3,1.255
artificial_trees_truebase_10_baseline,02_all_children,q06,4,1.123
artificial_trees_truebase_10_baseline,02_all_children,q06,5,1.294
artificial_trees_truebase_10_dewey,02_all_children,q06,1,10.228
artificial_trees_truebase_10_dewey,02_all_children,q06,2,1.186
artificial_trees_truebase_10_dewey,02_all_children,q06,3,1.109
artificial_trees_truebase_10_dewey,02_all_children,q06,4,1.062
artificial_trees_truebase_10_dewey,02_all_children,q06,5,1.071
artificial_trees_truebase_10_prepost,02_all_children,q06,1,8.511
artificial_trees_truebase_10_prepost,02_all_children,q06,2,1.164
artificial_trees_truebase_10_prepost,02_all_children,q06,3,1.114
artificial_trees_truebase_10_prepost,02_all_children,q06,4,1.092
artificial_trees_truebase_10_prepost,02_all_children,q06,5,1.086
artificial_trees_truebase_100_baseline,02_all_children,q05,1,40.537
artificial_trees_truebase_100_baseline,02_all_children,q05,2,2.028
artificial_trees_truebase_100_baseline,02_all_children,q05,3,1.685
artificial_trees_truebase_100_baseline,02_all_children,q05,4,2.210
artificial_trees_truebase_100_baseline,02_all_children,q05,5,1.675
artificial_trees_truebase_100_dewey,02_all_children,q05,1,51.083
artificial_trees_truebase_100_dewey,02_all_children,q05,2,2.079
artificial_trees_truebase_100_dewey,02_all_children,q05,3,1.785
artificial_trees_truebase_100_dewey,02_all_children,q05,4,2.162
artificial_trees_truebase_100_dewey,02_all_children,q05,5,1.723
artificial_trees_truebase_100_prepost,02_all_children,q05,1,54.221
artificial_trees_truebase_100_prepost,02_all_children,q05,2,2.097
artificial_trees_truebase_100_prepost,02_all_children,q05,3,1.744
artificial_trees_truebase_100_prepost,02_all_children,q05,4,3.467
artificial_trees_truebase_100_prepost,02_all_children,q05,5,2.220
artificial_trees_truebase_100_baseline,02_all_children,q06,1,6.862
artificial_trees_truebase_100_baseline,02_all_children,q06,2,1.259
artificial_trees_truebase_100_baseline,02_all_children,q06,3,1.125
artificial_trees_truebase_100_baseline,02_all_children,q06,4,1.127
artificial_trees_truebase_100_baseline,02_all_children,q06,5,1.512
artificial_trees_truebase_100_dewey,02_all_children,q06,1,10.689
artificial_trees_truebase_100_dewey,02_all_children,q06,2,1.310
artificial_trees_truebase_100_dewey,02_all_children,q06,3,1.162
artificial_trees_truebase_100_dewey,02_all_children,q06,4,1.125
artificial_trees_truebase_100_dewey,02_all_children,q06,5,1.166
artificial_trees_truebase_100_prepost,02_all_children,q06,1,9.340
artificial_trees_truebase_100_prepost,02_all_children,q06,2,1.442
artificial_trees_truebase_100_prepost,02_all_children,q06,3,1.419
artificial_trees_truebase_100_prepost,02_all_children,q06,4,1.194
artificial_trees_truebase_100_prepost,02_all_children,q06,5,1.125
artificial_trees_truebase_1000_baseline,02_all_children,q05,1,31.658
artificial_trees_truebase_1000_baseline,02_all_children,q05,2,1.194
artificial_trees_truebase_1000_baseline,02_all_children,q05,3,1.250
artificial_trees_truebase_1000_baseline,02_all_children,q05,4,1.069
artificial_trees_truebase_1000_baseline,02_all_children,q05,5,1.061
artificial_trees_truebase_1000_dewey,02_all_children,q05,1,41.603
artificial_trees_truebase_1000_dewey,02_all_children,q05,2,1.127
artificial_trees_truebase_1000_dewey,02_all_children,q05,3,1.197
artificial_trees_truebase_1000_dewey,02_all_children,q05,4,1.058
artificial_trees_truebase_1000_dewey,02_all_children,q05,5,1.100
artificial_trees_truebase_1000_prepost,02_all_children,q05,1,36.311
artificial_trees_truebase_1000_prepost,02_all_children,q05,2,1.137
artificial_trees_truebase_1000_prepost,02_all_children,q05,3,1.219
artificial_trees_truebase_1000_prepost,02_all_children,q05,4,1.025
artificial_trees_truebase_1000_prepost,02_all_children,q05,5,1.023
artificial_trees_truebase_1000_baseline,02_all_children,q06,1,4.544
artificial_trees_truebase_1000_baseline,02_all_children,q06,2,0.708
artificial_trees_truebase_1000_baseline,02_all_children,q06,3,0.647
artificial_trees_truebase_1000_baseline,02_all_children,q06,4,0.782
artificial_trees_truebase_1000_baseline,02_all_children,q06,5,0.631
artificial_trees_truebase_1000_dewey,02_all_children,q06,1,7.115
artificial_trees_truebase_1000_dewey,02_all_children,q06,2,0.731
artificial_trees_truebase_1000_dewey,02_all_children,q06,3,0.706
artificial_trees_truebase_1000_dewey,02_all_children,q06,4,0.654
artificial_trees_truebase_1000_dewey,02_all_children,q06,5,1.880
artificial_trees_truebase_1000_prepost,02_all_children,q06,1,6.053
artificial_trees_truebase_1000_prepost,02_all_children,q06,2,0.728
artificial_trees_truebase_1000_prepost,02_all_children,q06,3,0.684
artificial_trees_truebase_1000_prepost,02_all_children,q06,4,0.673
artificial_trees_truebase_1000_prepost,02_all_children,q06,5,0.668
artificial_trees_truebase_10000_baseline,02_all_children,q05,1,35.989
artificial_trees_truebase_10000_baseline,02_all_children,q05,2,2.211
artificial_trees_truebase_10000_baseline,02_all_children,q05,3,1.861
artificial_trees_truebase_10000_baseline,02_all_children,q05,4,1.821
artificial_trees_truebase_10000_baseline,02_all_children,q05,5,1.787
artificial_trees_truebase_10000_dewey,02_all_children,q05,1,51.286
artificial_trees_truebase_10000_dewey,02_all_children,q05,2,2.486
artificial_trees_truebase_10000_dewey,02_all_children,q05,3,1.874
artificial_trees_truebase_10000_dewey,02_all_children,q05,4,1.820
artificial_trees_truebase_10000_dewey,02_all_children,q05,5,1.891
artificial_trees_truebase_10000_prepost,02_all_children,q05,1,44.475
artificial_trees_truebase_10000_prepost,02_all_children,q05,2,2.520
artificial_trees_truebase_10000_prepost,02_all_children,q05,3,1.854
artificial_trees_truebase_10000_prepost,02_all_children,q05,4,1.773
artificial_trees_truebase_10000_prepost,02_all_children,q05,5,1.786
artificial_trees_truebase_10000_baseline,02_all_children,q06,1,5.599
artificial_trees_truebase_10000_baseline,02_all_children,q06,2,1.097
artificial_trees_truebase_10000_baseline,02_all_children,q06,3,1.442
artificial_trees_truebase_10000_baseline,02_all_children,q06,4,1.042
artificial_trees_truebase_10000_baseline,02_all_children,q06,5,1.054
artificial_trees_truebase_10000_dewey,02_all_children,q06,1,9.375
artificial_trees_truebase_10000_dewey,02_all_children,q06,2,1.165
artificial_trees_truebase_10000_dewey,02_all_children,q06,3,1.093
artificial_trees_truebase_10000_dewey,02_all_children,q06,4,1.069
artificial_trees_truebase_10000_dewey,02_all_children,q06,5,1.483
artificial_trees_truebase_10000_prepost,02_all_children,q06,1,8.117
artificial_trees_truebase_10000_prepost,02_all_children,q06,2,1.161
artificial_trees_truebase_10000_prepost,02_all_children,q06,3,1.128
artificial_trees_truebase_10000_prepost,02_all_children,q06,4,1.083
artificial_trees_truebase_10000_prepost,02_all_children,q06,5,1.076
artificial_trees_truebase_100000_baseline,02_all_children,q05,1,37.967
artificial_trees_truebase_100000_baseline,02_all_children,q05,2,3.486
artificial_trees_truebase_100000_baseline,02_all_children,q05,3,3.692
artificial_trees_truebase_100000_baseline,02_all_children,q05,4,3.527
artificial_trees_truebase_100000_baseline,02_all_children,q05,5,3.452
artificial_trees_truebase_100000_dewey,02_all_children,q05,1,55.215
artificial_trees_truebase_100000_dewey,02_all_children,q05,2,3.821
artificial_trees_truebase_100000_dewey,02_all_children,q05,3,3.819
artificial_trees_truebase_100000_dewey,02_all_children,q05,4,3.855
artificial_trees_truebase_100000_dewey,02_all_children,q05,5,4.052
artificial_trees_truebase_100000_prepost,02_all_children,q05,1,52.851
artificial_trees_truebase_100000_prepost,02_all_children,q05,2,3.818
artificial_trees_truebase_100000_prepost,02_all_children,q05,3,4.112
artificial_trees_truebase_100000_prepost,02_all_children,q05,4,4.225
artificial_trees_truebase_100000_prepost,02_all_children,q05,5,3.910
artificial_trees_truebase_100000_baseline,02_all_children,q06,1,7.897
artificial_trees_truebase_100000_baseline,02_all_children,q06,2,1.313
artificial_trees_truebase_100000_baseline,02_all_children,q06,3,1.202
artificial_trees_truebase_100000_baseline,02_all_children,q06,4,1.668
artificial_trees_truebase_100000_baseline,02_all_children,q06,5,1.196
artificial_trees_truebase_100000_dewey,02_all_children,q06,1,13.466
artificial_trees_truebase_100000_dewey,02_all_children,q06,2,1.411
artificial_trees_truebase_100000_dewey,02_all_children,q06,3,1.286
artificial_trees_truebase_100000_dewey,02_all_children,q06,4,1.278
artificial_trees_truebase_100000_dewey,02_all_children,q06,5,1.668
artificial_trees_truebase_100000_prepost,02_all_children,q06,1,11.157
artificial_trees_truebase_100000_prepost,02_all_children,q06,2,1.335
artificial_trees_truebase_100000_prepost,02_all_children,q06,3,1.277
artificial_trees_truebase_100000_prepost,02_all_children,q06,4,1.484
artificial_trees_truebase_100000_prepost,02_all_children,q06,5,1.294
artificial_trees_ultratall_10_baseline,02_all_children,q05,1,28.954
artificial_trees_ultratall_10_baseline,02_all_children,q05,2,2.635
artificial_trees_ultratall_10_baseline,02_all_children,q05,3,1.485
artificial_trees_ultratall_10_baseline,02_all_children,q05,4,1.491
artificial_trees_ultratall_10_baseline,02_all_children,q05,5,1.441
artificial_trees_ultratall_10_dewey,02_all_children,q05,1,40.727
artificial_trees_ultratall_10_dewey,02_all_children,q05,2,1.667
artificial_trees_ultratall_10_dewey,02_all_children,q05,3,1.914
artificial_trees_ultratall_10_dewey,02_all_children,q05,4,1.481
artificial_trees_ultratall_10_dewey,02_all_children,q05,5,1.496
artificial_trees_ultratall_10_prepost,02_all_children,q05,1,36.193
artificial_trees_ultratall_10_prepost,02_all_children,q05,2,1.564
artificial_trees_ultratall_10_prepost,02_all_children,q05,3,1.505
artificial_trees_ultratall_10_prepost,02_all_children,q05,4,1.949
artificial_trees_ultratall_10_prepost,02_all_children,q05,5,1.443
artificial_trees_ultratall_10_baseline,02_all_children,q06,1,1.665
artificial_trees_ultratall_10_baseline,02_all_children,q06,2,1.083
artificial_trees_ultratall_10_baseline,02_all_children,q06,3,1.050
artificial_trees_ultratall_10_baseline,02_all_children,q06,4,1.037
artificial_trees_ultratall_10_baseline,02_all_children,q06,5,1.418
artificial_trees_ultratall_10_dewey,02_all_children,q06,1,1.840
artificial_trees_ultratall_10_dewey,02_all_children,q06,2,1.134
artificial_trees_ultratall_10_dewey,02_all_children,q06,3,1.113
artificial_trees_ultratall_10_dewey,02_all_children,q06,4,1.075
artificial_trees_ultratall_10_dewey,02_all_children,q06,5,1.047
artificial_trees_ultratall_10_prepost,02_all_children,q06,1,1.834
artificial_trees_ultratall_10_prepost,02_all_children,q06,2,1.183
artificial_trees_ultratall_10_prepost,02_all_children,q06,3,1.116
artificial_trees_ultratall_10_prepost,02_all_children,q06,4,1.096
artificial_trees_ultratall_10_prepost,02_all_children,q06,5,1.069
artificial_trees_ultratall_100_baseline,02_all_children,q05,1,34.865
artificial_trees_ultratall_100_baseline,02_all_children,q05,2,1.684
artificial_trees_ultratall_100_baseline,02_all_children,q05,3,1.543
artificial_trees_ultratall_100_baseline,02_all_children,q05,4,1.584
artificial_trees_ultratall_100_baseline,02_all_children,q05,5,2.004
artificial_trees_ultratall_100_dewey,02_all_children,q05,1,46.605
artificial_trees_ultratall_100_dewey,02_all_children,q05,2,1.750
artificial_trees_ultratall_100_dewey,02_all_children,q05,3,1.577
artificial_trees_ultratall_100_dewey,02_all_children,q05,4,1.556
artificial_trees_ultratall_100_dewey,02_all_children,q05,5,1.556
artificial_trees_ultratall_100_prepost,02_all_children,q05,1,44.685
artificial_trees_ultratall_100_prepost,02_all_children,q05,2,1.678
artificial_trees_ultratall_100_prepost,02_all_children,q05,3,1.517
artificial_trees_ultratall_100_prepost,02_all_children,q05,4,1.514
artificial_trees_ultratall_100_prepost,02_all_children,q05,5,1.490
artificial_trees_ultratall_100_baseline,02_all_children,q06,1,5.486
artificial_trees_ultratall_100_baseline,02_all_children,q06,2,1.096
artificial_trees_ultratall_100_baseline,02_all_children,q06,3,1.010
artificial_trees_ultratall_100_baseline,02_all_children,q06,4,1.016
artificial_trees_ultratall_100_baseline,02_all_children,q06,5,1.023
artificial_trees_ultratall_100_dewey,02_all_children,q06,1,9.365
artificial_trees_ultratall_100_dewey,02_all_children,q06,2,1.112
artificial_trees_ultratall_100_dewey,02_all_children,q06,3,1.089
artificial_trees_ultratall_100_dewey,02_all_children,q06,4,1.057
artificial_trees_ultratall_100_dewey,02_all_children,q06,5,1.044
artificial_trees_ultratall_100_prepost,02_all_children,q06,1,8.165
artificial_trees_ultratall_100_prepost,02_all_children,q06,2,1.575
artificial_trees_ultratall_100_prepost,02_all_children,q06,3,1.091
artificial_trees_ultratall_100_prepost,02_all_children,q06,4,1.061
artificial_trees_ultratall_100_prepost,02_all_children,q06,5,1.082
artificial_trees_ultratall_1000_baseline,02_all_children,q05,1,21.368
artificial_trees_ultratall_1000_baseline,02_all_children,q05,2,1.510
artificial_trees_ultratall_1000_baseline,02_all_children,q05,3,1.355
artificial_trees_ultratall_1000_baseline,02_all_children,q05,4,1.780
artificial_trees_ultratall_1000_baseline,02_all_children,q05,5,1.357
artificial_trees_ultratall_1000_dewey,02_all_children,q05,1,34.711
artificial_trees_ultratall_1000_dewey,02_all_children,q05,2,1.547
artificial_trees_ultratall_1000_dewey,02_all_children,q05,3,1.453
artificial_trees_ultratall_1000_dewey,02_all_children,q05,4,1.462
artificial_trees_ultratall_1000_dewey,02_all_children,q05,5,1.871
artificial_trees_ultratall_1000_prepost,02_all_children,q05,1,32.129
artificial_trees_ultratall_1000_prepost,02_all_children,q05,2,1.542
artificial_trees_ultratall_1000_prepost,02_all_children,q05,3,1.419
artificial_trees_ultratall_1000_prepost,02_all_children,q05,4,1.436
artificial_trees_ultratall_1000_prepost,02_all_children,q05,5,1.407
artificial_trees_ultratall_1000_baseline,02_all_children,q06,1,4.321
artificial_trees_ultratall_1000_baseline,02_all_children,q06,2,1.014
artificial_trees_ultratall_1000_baseline,02_all_children,q06,3,0.951
artificial_trees_ultratall_1000_baseline,02_all_children,q06,4,0.940
artificial_trees_ultratall_1000_baseline,02_all_children,q06,5,0.942
artificial_trees_ultratall_1000_dewey,02_all_children,q06,1,7.164
artificial_trees_ultratall_1000_dewey,02_all_children,q06,2,1.040
artificial_trees_ultratall_1000_dewey,02_all_children,q06,3,0.990
artificial_trees_ultratall_1000_dewey,02_all_children,q06,4,1.020
artificial_trees_ultratall_1000_dewey,02_all_children,q06,5,0.987
artificial_trees_ultratall_1000_prepost,02_all_children,q06,1,6.880
artificial_trees_ultratall_1000_prepost,02_all_children,q06,2,1.059
artificial_trees_ultratall_1000_prepost,02_all_children,q06,3,1.038
artificial_trees_ultratall_1000_prepost,02_all_children,q06,4,0.984
artificial_trees_ultratall_1000_prepost,02_all_children,q06,5,0.992
artificial_trees_ultratall_10000_baseline,02_all_children,q05,1,22.983
artificial_trees_ultratall_10000_baseline,02_all_children,q05,2,1.483
artificial_trees_ultratall_10000_baseline,02_all_children,q05,3,1.357
artificial_trees_ultratall_10000_baseline,02_all_children,q05,4,1.340
artificial_trees_ultratall_10000_baseline,02_all_children,q05,5,1.760
artificial_trees_ultratall_10000_dewey,02_all_children,q05,1,34.904
artificial_trees_ultratall_10000_dewey,02_all_children,q05,2,1.582
artificial_trees_ultratall_10000_dewey,02_all_children,q05,3,1.458
artificial_trees_ultratall_10000_dewey,02_all_children,q05,4,1.447
artificial_trees_ultratall_10000_dewey,02_all_children,q05,5,1.421
artificial_trees_ultratall_10000_prepost,02_all_children,q05,1,33.940
artificial_trees_ultratall_10000_prepost,02_all_children,q05,2,1.573
artificial_trees_ultratall_10000_prepost,02_all_children,q05,3,1.421
artificial_trees_ultratall_10000_prepost,02_all_children,q05,4,1.399
artificial_trees_ultratall_10000_prepost,02_all_children,q05,5,1.452
artificial_trees_ultratall_10000_baseline,02_all_children,q06,1,4.809
artificial_trees_ultratall_10000_baseline,02_all_children,q06,2,1.032
artificial_trees_ultratall_10000_baseline,02_all_children,q06,3,0.966
artificial_trees_ultratall_10000_baseline,02_all_children,q06,4,1.013
artificial_trees_ultratall_10000_baseline,02_all_children,q06,5,1.007
artificial_trees_ultratall_10000_dewey,02_all_children,q06,1,7.696
artificial_trees_ultratall_10000_dewey,02_all_children,q06,2,1.029
artificial_trees_ultratall_10000_dewey,02_all_children,q06,3,0.987
artificial_trees_ultratall_10000_dewey,02_all_children,q06,4,0.967
artificial_trees_ultratall_10000_dewey,02_all_children,q06,5,0.979
artificial_trees_ultratall_10000_prepost,02_all_children,q06,1,7.044
artificial_trees_ultratall_10000_prepost,02_all_children,q06,2,1.045
artificial_trees_ultratall_10000_prepost,02_all_children,q06,3,0.985
artificial_trees_ultratall_10000_prepost,02_all_children,q06,4,0.973
artificial_trees_ultratall_10000_prepost,02_all_children,q06,5,0.984
artificial_trees_ultratall_100000_baseline,02_all_children,q05,1,36.214
artificial_trees_ultratall_100000_baseline,02_all_children,q05,2,1.786
artificial_trees_ultratall_100000_baseline,02_all_children,q05,3,1.717
artificial_trees_ultratall_100000_baseline,02_all_children,q05,4,2.171
artificial_trees_ultratall_100000_baseline,02_all_children,q05,5,1.751
artificial_trees_ultratall_100000_dewey,02_all_children,q05,1,49.303
artificial_trees_ultratall_100000_dewey,02_all_children,q05,2,1.739
artificial_trees_ultratall_100000_dewey,02_all_children,q05,3,1.657
artificial_trees_ultratall_100000_dewey,02_all_children,q05,4,1.660
artificial_trees_ultratall_100000_dewey,02_all_children,q05,5,2.132
artificial_trees_ultratall_100000_prepost,02_all_children,q05,1,42.126
artificial_trees_ultratall_100000_prepost,02_all_children,q05,2,1.796
artificial_trees_ultratall_100000_prepost,02_all_children,q05,3,1.681
artificial_trees_ultratall_100000_prepost,02_all_children,q05,4,1.635
artificial_trees_ultratall_100000_prepost,02_all_children,q05,5,1.529
artificial_trees_ultratall_100000_baseline,02_all_children,q06,1,5.565
artificial_trees_ultratall_100000_baseline,02_all_children,q06,2,1.399
artificial_trees_ultratall_100000_baseline,02_all_children,q06,3,1.188
artificial_trees_ultratall_100000_baseline,02_all_children,q06,4,1.189
artificial_trees_ultratall_100000_baseline,02_all_children,q06,5,1.179
artificial_trees_ultratall_100000_dewey,02_all_children,q06,1,9.184
artificial_trees_ultratall_100000_dewey,02_all_children,q06,2,1.316
artificial_trees_ultratall_100000_dewey,02_all_children,q06,3,1.315
artificial_trees_ultratall_100000_dewey,02_all_children,q06,4,1.236
artificial_trees_ultratall_100000_dewey,02_all_children,q06,5,1.336
artificial_trees_ultratall_100000_prepost,02_all_children,q06,1,9.011
artificial_trees_ultratall_100000_prepost,02_all_children,q06,2,1.229
artificial_trees_ultratall_100000_prepost,02_all_children,q06,3,1.178
artificial_trees_ultratall_100000_prepost,02_all_children,q06,4,1.099
artificial_trees_ultratall_100000_prepost,02_all_children,q06,5,1.180
artificial_trees_ultrawide_10_baseline,02_all_children,q05,1,37.064
artificial_trees_ultrawide_10_baseline,02_all_children,q05,2,1.988
artificial_trees_ultrawide_10_baseline,02_all_children,q05,3,1.676
artificial_trees_ultrawide_10_baseline,02_all_children,q05,4,1.568
artificial_trees_ultrawide_10_baseline,02_all_children,q05,5,1.599
artificial_trees_ultrawide_10_dewey,02_all_children,q05,1,48.728
artificial_trees_ultrawide_10_dewey,02_all_children,q05,2,1.722
artificial_trees_ultrawide_10_dewey,02_all_children,q05,3,1.988
artificial_trees_ultrawide_10_dewey,02_all_children,q05,4,1.559
artificial_trees_ultrawide_10_dewey,02_all_children,q05,5,1.556
artificial_trees_ultrawide_10_prepost,02_all_children,q05,1,40.690
artificial_trees_ultrawide_10_prepost,02_all_children,q05,2,1.696
artificial_trees_ultrawide_10_prepost,02_all_children,q05,3,1.552
artificial_trees_ultrawide_10_prepost,02_all_children,q05,4,1.918
artificial_trees_ultrawide_10_prepost,02_all_children,q05,5,1.497
artificial_trees_ultrawide_10_baseline,02_all_children,q06,1,1.770
artificial_trees_ultrawide_10_baseline,02_all_children,q06,2,1.120
artificial_trees_ultrawide_10_baseline,02_all_children,q06,3,1.086
artificial_trees_ultrawide_10_baseline,02_all_children,q06,4,1.082
artificial_trees_ultrawide_10_baseline,02_all_children,q06,5,1.412
artificial_trees_ultrawide_10_dewey,02_all_children,q06,1,2.005
artificial_trees_ultrawide_10_dewey,02_all_children,q06,2,1.217
artificial_trees_ultrawide_10_dewey,02_all_children,q06,3,1.106
artificial_trees_ultrawide_10_dewey,02_all_children,q06,4,1.134
artificial_trees_ultrawide_10_dewey,02_all_children,q06,5,1.114
artificial_trees_ultrawide_10_prepost,02_all_children,q06,1,1.981
artificial_trees_ultrawide_10_prepost,02_all_children,q06,2,1.204
artificial_trees_ultrawide_10_prepost,02_all_children,q06,3,1.183
artificial_trees_ultrawide_10_prepost,02_all_children,q06,4,1.159
artificial_trees_ultrawide_10_prepost,02_all_children,q06,5,1.162
artificial_trees_ultrawide_100_baseline,02_all_children,q05,1,31.185
artificial_trees_ultrawide_100_baseline,02_all_children,q05,2,1.985
artificial_trees_ultrawide_100_baseline,02_all_children,q05,3,1.899
artificial_trees_ultrawide_100_baseline,02_all_children,q05,4,1.871
artificial_trees_ultrawide_100_baseline,02_all_children,q05,5,1.965
artificial_trees_ultrawide_100_dewey,02_all_children,q05,1,44.097
artificial_trees_ultrawide_100_dewey,02_all_children,q05,2,2.633
artificial_trees_ultrawide_100_dewey,02_all_children,q05,3,2.149
artificial_trees_ultrawide_100_dewey,02_all_children,q05,4,2.148
artificial_trees_ultrawide_100_dewey,02_all_children,q05,5,2.013
artificial_trees_ultrawide_100_prepost,02_all_children,q05,1,45.149
artificial_trees_ultrawide_100_prepost,02_all_children,q05,2,1.894
artificial_trees_ultrawide_100_prepost,02_all_children,q05,3,1.807
artificial_trees_ultrawide_100_prepost,02_all_children,q05,4,1.817
artificial_trees_ultrawide_100_prepost,02_all_children,q05,5,1.829
artificial_trees_ultrawide_100_baseline,02_all_children,q06,1,6.855
artificial_trees_ultrawide_100_baseline,02_all_children,q06,2,1.188
artificial_trees_ultrawide_100_baseline,02_all_children,q06,3,1.135
artificial_trees_ultrawide_100_baseline,02_all_children,q06,4,1.124
artificial_trees_ultrawide_100_baseline,02_all_children,q06,5,1.148
artificial_trees_ultrawide_100_dewey,02_all_children,q06,1,10.621
artificial_trees_ultrawide_100_dewey,02_all_children,q06,2,1.389
artificial_trees_ultrawide_100_dewey,02_all_children,q06,3,1.105
artificial_trees_ultrawide_100_dewey,02_all_children,q06,4,1.133
artificial_trees_ultrawide_100_dewey,02_all_children,q06,5,1.165
artificial_trees_ultrawide_100_prepost,02_all_children,q06,1,9.262
artificial_trees_ultrawide_100_prepost,02_all_children,q06,2,1.194
artificial_trees_ultrawide_100_prepost,02_all_children,q06,3,1.369
artificial_trees_ultrawide_100_prepost,02_all_children,q06,4,1.097
artificial_trees_ultrawide_100_prepost,02_all_children,q06,5,1.094
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,1,38.455
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,2,2.287
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,3,2.231
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,4,2.334
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,5,2.654
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,1,53.009
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,2,2.420
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,3,2.418
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,4,2.729
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,5,2.454
artificial_trees_ultrawide_1000_prepost,02_all_children,q05,1,47.886
artificial_trees_ultrawide_1000_prepost,02_all_children,q05,2,2.360
