graph,query,scenario,run,runtime_ms
snb_sf1_place_baseline,01_all_descendants,q01_q02,3,5.557
snb_sf1_place_baseline,01_all_descendants,q01_q02,4,6.908
snb_sf1_place_baseline,01_all_descendants,q01_q02,5,7.449
snb_sf1_place_dewey,01_all_descendants,q01_q02,1,2.499
snb_sf1_place_dewey,01_all_descendants,q01_q02,2,2.493
snb_sf1_place_dewey,01_all_descendants,q01_q02,3,2.507
snb_sf1_place_dewey,01_all_descendants,q01_q02,4,2.932
snb_sf1_place_dewey,01_all_descendants,q01_q02,5,2.285
snb_sf1_place_prepost,01_all_descendants,q01_q02,1,2.059
snb_sf1_place_prepost,01_all_descendants,q01_q02,2,2.274
snb_sf1_place_prepost,01_all_descendants,q01_q02,3,2.252
snb_sf1_place_prepost,01_all_descendants,q01_q02,4,2.278
snb_sf1_place_prepost,01_all_descendants,q01_q02,5,2.011
snb_sf1_place_baseline,01_all_descendants,q04,1,5.058
snb_sf1_place_baseline,01_all_descendants,q04,2,4.231
snb_sf1_place_baseline,01_all_descendants,q04,3,3.830
